PG.ProteinGroups,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
Q91WL5,215.3332825,181.2402802,238.4951935,96.62897491,184.2209473,256.9552612,75.80355072,164.5409698
Q91WM2,55.13391495,19.74805832,53.69571304,9.870121002,65.05995178,33.60149765,23.22105789,18.18800354
Q91WM3,Filtered,NaN,Filtered,10.08324146,Filtered,Filtered,11.1389513,8.85574913
Q91WN4;Q91WN4-2,322.8910522,105.2257767,319.2688293,66.96768951,321.3458557,321.7647095,36.67543793,118.6766663
Q91WP6,44.15071487,230.3299103,57.99188614,1607.606445,29.60056686,47.46649933,262.7398376,267.0837402
Q91WQ3,81.46258545,108.6075516,78.78845215,87.41403961,73.16938019,76.16242218,99.42528534,103.682724
Q91WQ9,141.3174438,88.19828033,165.0343781,28.05668831,168.0787354,132.7631683,88.74221802,110.3042603
Q91WR5,1913.658936,970.1895752,1797.774658,292.1691589,2006.442383,1803.239136,486.7214966,1015.059937
Q91WS0,1199.182373,570.4810791,1389.380493,768.0569458,1340.625122,986.0428467,283.6720276,447.8322754
Q91WS4,20.86360168,Filtered,4.232800961,22.48615837,28.65981483,30.21926308,Filtered,Filtered
Q91WT7,1147.962646,182.8938141,956.836853,134.2454681,1055.335083,1044.846191,118.0292358,112.5729828
Q91WT9;Q91WT9-2,502.8678284,138.2034149,475.3686523,54.89848328,426.7480164,516.1424561,77.04846191,151.1760712
Q91WU0,1436.249756,794.5771484,1596.313477,1006.431519,1361.094116,1410.192993,351.6251831,520.8448486
Q91WU5,255.1373138,305.9483337,272.0646057,135.8134003,325.9267578,257.71698,254.8742676,312.4333801
Q91WV7,645.1152954,292.6559143,613.3578491,488.2285461,628.0703735,511.2922974,157.5734406,211.4899139
Q91X17,723.2794189,4271.025879,634.8911743,432.8957825,630.3699341,475.4022217,6235.833984,3268.321777
Q91X52,592.7089844,259.0647278,628.8779907,174.8484192,607.0019531,541.9390869,157.6515808,245.695694
Q91X72,2692.933594,2940.967773,1324.63147,20093.02148,1337.417114,2879.36499,4525.326172,2916.801025
Q91X76,14.02400398,7.271951675,4.533535004,32.95373535,11.22545147,8.112919807,3.460752249,4.681669235
Q91X91,101.4421539,74.71279907,97.71007538,13.23654366,100.9250793,81.46178436,60.29686356,80.46186066
Q91XA2,Filtered,5.845000267,Filtered,3.100016832,Filtered,Filtered,4.515612125,2.344865561
Q91XD2,16.02089882,8.546581268,26.0809288,Filtered,17.92884827,26.95825577,23.93932343,21.8919735
Q91XD6,51.18182373,50.17703629,46.66293716,38.32659149,47.94096756,40.87729645,53.293293,44.80748367
Q91XE0,2827.857422,1433.645752,2974.484375,800.7244873,2976.534424,2421.545166,840.7588501,1215.208252
Q91XE4,15892.89355,6868.1875,17079.26953,1682.318481,15245.90332,16031.65527,3445.776855,5561.163574
Q91XF0,180.0977478,80.7292099,151.4382172,53.46150208,170.4323883,218.9930573,60.65839005,84.41693878
Q91XH5,811.7546997,671.1713867,813.7890015,320.9337158,836.9093628,768.9758301,549.5577393,635.9417725
Q91XL1,181.1404572,401.0808716,89.22554016,2730.009766,93.59347534,186.3852539,769.1646118,605.4539185
Q91XU3,189.0966034,106.0107651,112.2100143,49.67131805,140.6346436,101.6780548,90.42440033,77.30618286
Q91XV3,NaN,5.280741692,NaN,15.64906883,NaN,1.443324089,6.960298061,5.228732586
Q91Y97,12890.31934,9453.601563,13124.72363,1569.772583,12859.33301,11632.10156,4868.118652,9402.501953
Q91YD9,22.05953789,40.98168182,35.283741,31.03367996,26.67607117,27.80720139,44.22108078,23.7586956
Q91YH6,1072.572266,423.3253479,1064.289551,471.5701599,1157.986572,1103.666626,430.2088928,489.9507141
Q91YI0,971.3148804,565.2103271,950.9282227,132.1473236,1079.782227,996.8463135,420.3045654,610.854248
Q91YJ2,35.98926926,76.26173401,48.7891655,56.09766006,62.12513351,47.25926971,88.95026398,65.51832581
Q91YL3,20.12793922,13.1376276,8.711540222,10.00728607,9.201291084,7.945476532,13.08338356,13.8015995
Q91YN9,17.97055435,62.58794022,12.45728207,30.60693169,15.79640007,6.771131039,47.74132156,46.05279541
Q91YP0,269.8388977,112.1357117,280.7732239,81.89015961,284.2801514,246.0175476,57.13019562,106.1614838
Q91YP2,47.70912933,56.18715668,43.11325836,45.08013916,30.34741783,58.59938049,54.9843483,63.42950058
Q91YP3,38.40923691,47.5446701,47.94705963,85.79044342,46.80094528,44.75413513,48.59780884,28.34542274
Q91YQ5,557.8168945,594.9362183,538.9769897,868.0297241,481.9788513,560.3585815,580.4778442,617.0066528
Q91YR1,242.0293121,341.6615295,261.309021,269.1838379,249.3044739,294.9383545,345.5371094,327.8738098
Q91YR7,6.299460411,13.80747604,10.67959213,14.27144814,3.952428579,6.089744091,13.06076622,14.54448318
Q91YR9,70.29912567,86.70279694,50.5643692,208.7274017,56.51850128,78.80110168,116.0111694,66.55104828
Q91YS8,4.869475365,16.98391533,5.28366518,22.57266045,5.123391628,2.161881924,25.10950279,7.777358532
Q91YW3,83.88783264,57.90150452,72.48814392,146.422287,77.44029236,103.4198227,69.70238495,59.43260574
Q91Z25;Q9WV32,108.6274414,349.6922913,79.43937683,670.9212036,74.46081543,181.931839,460.8956909,395.4746399
Q91Z40,2.538700581,7.686644077,Filtered,Filtered,Filtered,1.707283735,6.194561481,5.52347374
Q91Z50,7.765720844,21.87129402,9.685776711,30.36098289,Filtered,3.587710619,24.44278526,29.26468468
Q91Z53,2485.324707,1282.232422,2611.331299,276.9630432,2342.973389,2217.60083,775.0941772,1168.398071
Q91ZA3,1279.677979,472.7012024,1238.832275,595.270874,1234.10498,1081.9646,288.8916321,463.8563232
Q91ZE0,42.59541702,9.583333969,25.04567909,17.06976509,29.58329201,48.82226563,9.371237755,17.13376999
Q91ZJ5,384.9463806,368.429718,406.3074646,274.0819397,368.5389099,387.9087524,273.9814148,358.3588562
Q91ZR1,43.39541626,12.32067204,9.387173653,27.71352577,12.64543056,44.09311295,20.24600983,13.08262253
Q91ZV4,18.31053734,6.186477661,9.493299484,Filtered,16.79743576,10.52114391,2.068350315,5.872721672
Q91ZW3,15.19407558,16.07077026,8.442466736,31.6730957,9.348363876,9.635966301,17.72702026,17.46763992
Q920A5,50.14190674,101.5652084,65.57000732,74.00409698,82.51503754,41.8517189,134.0613403,106.9753647
Q920A7,16.44592667,11.76148605,8.144622803,10.25683689,11.79330349,19.75107193,3.549659014,4.652899265
Q920E5,11.90783405,10.87684727,7.786277771,11.94049072,12.5534296,5.063521385,5.266002178,6.364884377
Q920I9;Q920I9-2,3.573337078,3.072311163,6.450561047,7.950251579,2.126969814,4.545816422,5.62602663,2.291749477
Q920Q6;Q920Q6-2;Q920Q6-3,12.43154621,25.96553612,19.98959351,15.35355091,22.4420166,17.33866692,8.894416809,15.45878029
Q920Q8;Q920Q8-3;Q920Q8-4,8.946501732,3.637067795,12.05030727,7.534705162,25.44283485,9.431091309,5.248683929,7.422263622
Q920R6,460.2751465,322.7504578,551.6948242,517.749939,511.5405579,510.0021057,229.2382355,299.3966064
Q921F2,184.3131409,394.2273865,223.074707,420.5749207,211.5753326,208.2421265,465.377655,385.2254333
Q921F4,21.0723381,38.23628235,10.00671101,34.18376541,20.51482201,22.012743,49.09132004,39.41023636
Q921G7,1269.354858,557.6074829,1385.774536,1289.941284,1335.481567,1090.62085,337.1660767,594.2817383
Q921H8,1244.3479,871.9515381,1488.808838,352.8748169,1584.429199,1249.290283,569.2697754,1042.125977
Q921H9,49.53123093,33.19169998,54.85640335,25.72790337,46.52455902,64.95508575,21.25774002,38.21623611
Q921I1,3513.02417,2890.25,2366.100098,23273.66602,2397.689209,3831.931152,5054.631348,3005.137451
Q921I9,1.162175536,2.14502883,NaN,0.570220411,1.52179718,1.058892131,5.816910267,3.340837002
Q921J2,74.96858215,53.100914,39.47854614,41.76988602,36.71027374,39.69226074,35.12874985,38.07102966
Q921K2,13.55795193,19.81893921,9.895379066,27.40936661,11.81997108,17.04557228,31.24541283,27.35142899
Q921M3;Q921M3-2,87.1521759,158.5719757,85.64595795,257.7160645,64.13173676,87.80026245,244.8919525,171.4169312
Q921M7,2.576691628,15.83464909,2.597986221,33.44190979,1.893623233,6.024769306,22.01040459,10.51523304
Q921N6,Filtered,2.916912079,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered
Q921S7,26.28880882,14.16400242,28.22929573,10.97209549,22.67505264,18.09640312,11.67143822,15.46422386
Q921W0,104.1855011,99.4236908,81.05236053,185.8759613,75.49501801,64.71389771,103.8659134,82.8959198
Q921W2,38.76164627,71.01573181,46.40969849,90.88092804,42.32824326,33.82305145,95.99349213,87.48817444
Q921W4,12.7598238,17.16973495,15.53732491,13.16268826,21.60932159,16.41128922,21.87654305,27.72632408
Q921X9,22.0552063,48.29567337,36.0788269,48.42536163,26.92680168,39.66896057,39.83986664,37.02395248
Q921Z5,23.65171242,34.67139816,35.06528473,23.93057632,37.6440506,23.19052696,25.47610855,25.24608421
Q922B1,38.39399719,14.03546238,34.31997299,13.52243614,46.98505783,39.81505966,11.40085697,10.64144802
Q922B2,349.2876892,374.1782227,363.6143799,499.4829407,344.5263062,353.3639832,465.584137,417.0600891
Q922D8,1419.539795,702.494873,1423.782715,492.6001892,1451.485962,1406.994995,516.7425537,719.1763916
Q922F4,32.87282181,165.8814545,21.79960442,390.7170105,22.463871,41.77033997,228.0827179,128.0570068
Q922G0,950.6245117,216.1368866,407.1876221,459.590332,683.869751,348.2373047,92.59793091,280.372467
Q922H2,64.10968781,22.92028046,70.57660675,20.66283417,64.35707092,56.03251648,19.88007164,18.43111038
Q922H4,30.06553268,32.08692551,22.31303978,47.15888596,27.96920395,25.84049797,34.84545898,27.93125534
Q922J9;Q922J9-3;Q922J9-4,28.8470974,15.83101368,45.09626389,34.30945587,22.18132401,36.28951645,18.21429634,20.77965164
Q922Q1,1379.660522,737.5776367,1471.703003,718.0157471,1553.849731,1480.47229,501.6113892,798.267334
Q922Q4,13.47798634,20.98237038,13.23892593,42.2600975,6.459776878,14.00780296,20.3193512,19.83637238
Q922Q8,164.7143707,352.6782532,135.7538452,458.1773071,102.6099167,209.505722,393.4607544,370.906311
Q922U1,21.13120079,36.68223572,16.64786339,18.86137199,13.26140308,12.73714733,7.562196255,13.07150841
Q922U2,64.49884796,NaN,Filtered,1303.607178,Filtered,Filtered,NaN,93.25332642
Q922Y1,23.60604858,28.59739876,26.80156898,38.4817009,34.68451691,25.22495461,34.1096344,28.66950607
Q923D2,634.140564,312.5027466,525.6716309,800.5061035,614.8597412,788.991333,316.5664978,394.1091919
Q923D4,2.99071002,5.045678616,4.007120132,3.094949007,2.963820219,1.981170774,4.835649967,3.011631727
Q923D5,NaN,10.21122551,Filtered,17.84136391,2.264744043,5.672621727,12.69298935,5.739296913
Q923G2,2.922739744,2.690355301,Filtered,NaN,0.966705859,Filtered,5.582200527,1.402706981
Q923I7,550.1004028,358.2449951,667.3449097,300.6472168,604.7376709,433.0259705,149.204071,249.5070038
Q923T9;Q923T9-2;Q923T9-3,6.436269283,8.42620182,4.695013046,11.11261082,2.054128408,6.032418728,3.149537086,5.391949177
Q924B0,269.333252,336.2227173,302.5542908,331.4755554,323.0138245,287.5050964,429.6090393,293.5005188
Q924C1,4.57174778,10.00792122,3.105458975,16.67488861,4.136440277,2.653923512,8.575735092,12.134161
Q924L1,16.07791519,17.93911171,14.57497215,11.18780518,25.54114151,18.05697823,4.923576832,9.65086174
Q924M7,7.552433014,10.34399128,8.059550285,3.128965139,8.328741074,6.007586956,8.148227692,6.937125206
Q924T2,1.286377668,0.827818573,1.147214651,Filtered,1.265828609,NaN,1.513196945,NaN
Q924X2,83.07147217,28.31074905,77.64544678,38.69807053,68.93831635,47.58655548,11.73526192,10.91283131
Q924Z4,63.05179214,38.52256012,35.66339874,28.66183472,48.47133255,39.26602554,29.823349,30.363657
Q925B0;Q925B0-2,7.586788654,16.06384087,5.894903183,8.857653618,5.869457245,9.432620049,17.18874741,8.595687866
Q925I1,295.2165833,138.1273651,364.0896606,144.8610992,298.6248779,307.7848511,116.392334,204.744339
Q925N2,59.9018898,32.57330704,67.05445099,33.22502136,67.05413055,47.03556061,16.91049957,28.87207603
Q99J09,5.874680996,33.45231247,15.33386517,52.4802475,14.68050385,16.72167015,38.75487137,26.57517624
Q99J23,3.551690817,4.782541275,4.656019688,4.78988266,7.612962723,7.028337002,7.579282284,10.6726656
Q99J27,28.61861038,6.690981865,22.67993927,32.3195076,10.59891319,15.8752594,16.79106522,29.44871521
Q99J36,18.36800003,12.07009888,7.257928848,11.88990784,6.337566853,4.994003296,12.17009449,12.19811344
Q99J39;Q99J39-2,102.9445496,46.22648239,131.0337677,34.24467468,119.9333344,102.9757156,25.16063309,35.20606995
Q99J47;Q99J47-2;Z4YKT6,48.41612625,21.98643303,49.00670624,62.34535599,15.03374958,64.32248688,16.65263748,37.52864075
Q99J77,18.42822647,28.81586647,17.63893318,53.2096405,13.43188953,23.70372009,53.06394577,36.10493851
Q99J83,2.923233509,2.02406621,1.459479213,NaN,NaN,5.382258415,4.166212082,2.895411968
Q99J94,73.98377228,42.82025909,107.1301041,73.38743591,65.09870148,74.68643188,9.931415558,27.1750412
Q99JB2,81.48043823,78.21059418,95.16342163,196.1303253,74.75301361,84.36164093,85.35388947,79.92041779
Q99JB7,47.06549072,37.91968918,43.25669861,37.30772781,42.43603134,48.9197731,37.30043411,35.50363541
Q99JB8,19.868927,1.983698726,20.3034153,Filtered,13.99841881,12.42754555,9.900504112,13.30172443
Q99JF5,11.24711132,5.925002575,8.067419052,1.397475362,6.672300339,9.530805588,3.215942621,3.82363987
Q99JF8,12.51903343,18.33651733,9.123520851,18.58751297,9.179245949,7.610771179,25.34178543,17.59605217
Q99JG3,40.47331619,19.10891724,50.88143539,55.88511658,52.65563965,49.28998947,11.13284492,6.162340641
Q99JI4,49.74251938,70.69499207,47.1138382,97.70133209,54.97672653,64.21917725,82.19818878,66.86027527
Q99JI6,44.30976868,54.97678757,42.80367661,44.06987381,54.44333649,43.38004303,55.24783325,69.78144073
Q99JR1,1140.531372,594.6230469,1551.783325,352.3280334,1386.829712,1264.705688,405.8005981,661.2318726
Q99JR6,24.13183975,12.54806137,18.73636055,5.907544136,15.51732922,22.84235191,15.95974064,6.829144478
Q99JR8;Q99JR8-2,6.497641087,11.32740879,12.63467979,23.00479317,5.650414944,3.595621824,11.96717167,12.39148331
Q99JT9,19.57659149,40.75588226,13.94431305,13.61174202,15.98002911,16.60583878,31.42264938,25.75909996
Q99JW2,100.7026978,35.19758606,123.3568115,11.07397175,102.8836365,114.5980911,14.5470047,27.95427513
Q99JW5,71.53096771,44.70988464,67.57952881,121.7381363,61.11894226,48.16884995,39.33914566,27.0589962
Q99JX4,20.06985664,30.56863785,9.529547691,21.31300163,14.28264141,12.04550934,33.60120773,18.18297577
Q99JX7,4.867445469,9.612270355,9.886594772,16.57079124,Filtered,13.80498695,21.51985359,5.588436127
Q99JY0,2385.92749,1106.78772,2356.528564,1508.714966,2760.796631,1848.93042,984.0859985,1155.48645
Q99JY9,272.5562439,440.5562439,239.3398743,604.2033691,268.5895081,289.6123657,537.5409546,420.48172
Q99JZ4,328.4937134,368.2325134,354.881012,423.0553589,320.6260986,353.1229858,325.7652588,315.5715942
Q99JZ7,4.891918659,4.749449253,8.004513741,NaN,Filtered,Filtered,3.262134314,3.457058668
Q99K23,16.6931057,8.418217659,14.36881924,7.997344971,11.05021,6.634759426,6.929942608,8.210579872
Q99K28;Q99K28-2,11.77460003,12.6681509,11.12802601,13.82076168,15.98082447,9.012247086,16.55910492,18.70054626
Q99K30,111.6377335,150.1871185,106.0206528,39.82746124,90.41088867,98.33794403,137.8855743,142.7635956
Q99K41,20.62639427,73.54507446,16.64957619,161.3844757,14.20589733,19.22862434,66.62000275,64.60457611
Q99K48,665.5115967,1318.825684,690.7704468,1400.032959,682.0340576,708.1654663,1667.557617,1360.786865
Q99K67,938.1766968,385.6014404,867.9801636,136.9220886,874.5756226,846.7827148,194.197113,400.6233521
Q99K85,70.41040802,106.2930908,87.04936981,74.57196808,79.44061279,85.51500702,84.39698029,98.24176788
Q99KC8,74.51820374,292.3078613,67.88691711,209.1283112,63.25458527,98.58872223,363.7025146,249.4073181
Q99KE1,NaN,NaN,Filtered,5.355491638,NaN,1,0.807816923,NaN
Q99KF1,80.34080505,192.3040161,101.1996918,222.7947693,94.61283875,85.56752014,188.0584259,147.4721375
Q99KG3;Q99KG3-2;Q99KG3-3,13.61425591,11.90334797,9.269342422,5.841382504,10.53207111,29.34354591,15.87988567,17.37878609
Q99KH8,5.875478268,3.327743053,3.556533337,10.43218517,6.367117882,19.05396271,5.740724087,5.471938133
Q99KI0,6035.415039,2182.640381,5715.994141,1059.395264,5384.396973,5283.187012,1490.701782,2311.918701
Q99KJ8,228.1304932,314.2674255,218.017334,206.8206024,228.5541992,242.1958771,281.357666,266.4620361
Q99KK7,71.3272934,118.4607468,70.12854004,130.5905762,77.2016983,78.82702637,155.5845184,121.1917648
Q99KN2,NaN,1.391741276,0.634245574,NaN,1,NaN,1.248760223,0.680311203
Q99KP3,2279.831543,1392.863281,2314.872559,369.1965332,2312.62915,2213.243408,1029.244507,1538.612427
Q99KP6,77.68320465,158.8016052,64.02823639,225.6401825,78.79221344,93.61568451,201.844635,191.3795929
Q99KQ4,367.2400818,326.7950439,345.4161987,172.9415741,342.052063,370.536438,268.8370667,289.9895935
Q99KR3,3486.149414,1490.53833,3142.808105,403.9119568,3418.467285,3178.210205,881.0922241,1514.865112
Q99KR7,175.7124634,68.86214447,171.9804993,37.24533844,140.7628479,158.5393219,42.94018173,72.29251862
Q99KR8,43.73824692,22.99977684,43.95352554,13.54540348,27.67751312,26.6131115,12.77987766,27.83818626
Q99KV1,59.04345322,54.89641571,63.41521835,95.78473663,52.07264328,69.97814941,62.03010941,53.94959641
Q99L04,563.1090698,436.3220215,530.390625,312.6133728,550.6304321,519.6137695,368.0466309,381.2395935
Q99L13,1234.622681,513.1140747,1188.560303,202.1061249,1322.457764,1058.688354,325.3235168,417.9032288
Q99L20,80.78353119,54.78526306,99.44916534,27.45022202,96.32055664,102.0911255,50.77621841,47.09724426
Q99L27,11.78059292,11.65023041,5.878096104,14.86902237,6.025437355,5.140732765,13.79662609,10.36967373
Q99L45,80.67984009,109.1957245,64.61191559,108.9376602,65.30347443,68.15179443,127.0598602,104.1299362
Q99L60;Q99L60-2;Q99L60-3,81.19862366,29.78134727,86.58158875,24.37498093,79.99755096,97.87617493,25.00480652,21.20926476
Q99LB2,3355.093506,1407.780884,3730.12793,1263.833618,3335.729004,3021.414795,792.4191284,1416.647461
Q99LB4,50.59687805,248.1652527,28.0418129,390.4231567,42.27528763,124.9054413,404.2299805,239.7723541
Q99LB6,116.8528137,137.4421082,136.7031097,93.41017914,111.5374298,115.3696671,144.1618042,141.0953217
Q99LB7,1720.60022,728.5698853,1769.587402,285.3238525,1782.839966,1634.582886,359.228363,648.5150146
Q99LC2,4.78610611,13.91339684,13.13950729,16.99889374,7.670205116,7.255123615,24.94219398,15.47900867
Q99LC3,1809.210327,713.5906982,1962.918701,821.3105469,1854.22583,1652.532837,514.8828735,800.0932617
Q99LC5,3615.976807,1534.042847,3624.090576,1276.898926,3652.173828,3273.504395,1028.342896,1691.193726
Q99LD8,430.5890503,911.866333,603.2324829,537.3095703,613.6604004,377.4508972,1033.81543,800.4279785
Q99LE6,6.819155216,15.02316284,9.204977989,8.709675789,11.35415268,5.520276546,7.533305168,6.941829681
Q99LF4,189.6992188,256.2139587,209.9799957,184.1216736,231.0103455,187.0292358,270.8418579,205.6031799
Q99LI7,Filtered,3.830351591,Filtered,1.75305295,NaN,1.813098311,1.394829392,1.435970783
Q99LJ1,71.56896973,75.51428986,72.9654007,74.58550262,62.71826553,71.89906311,56.148983,77.85541534
Q99LM2,7.623493671,8.692192078,11.12798309,15.17311001,11.15637589,4.2945714,6.523104668,14.34289742
Q99LP6,466.923645,262.8015442,501.6205139,239.6878204,471.2458801,346.0217285,185.5526428,271.6200867
Q99LR1,4.974522591,9.380724907,3.53876543,13.1224041,1.649145007,1.590698242,5.603726864,6.653244495
Q99LS3,14.85452938,19.89648438,13.75369167,6.871836662,9.841467857,4.518890858,11.5209589,8.705755234
Q99LT0,48.10791397,72.40139771,64.10118103,41.24399948,52.36360931,37.43182373,64.98419952,77.33369446
Q99LU0,39.86375046,66.20010376,21.60495186,50.46563721,26.19797707,18.05458641,39.45069504,34.14712906
Q99LY9,593.1497192,237.6933441,651.914917,197.1582184,532.9262695,489.4081116,148.6413574,210.0666809
Q99M28;Q99M28-2,6.487328529,4.307187557,6.342350483,3.77132082,16.4223175,4.639665604,10.09121895,14.36612034
Q99M31;Q99M31-2,7.688867092,12.21601772,10.18135262,12.06075382,7.045377254,7.203969479,9.129971504,4.215994358
Q99M71,3.42911315,3.681256056,Filtered,34.16233444,Filtered,Filtered,24.98667145,20.22841644
Q99M87,324.5257874,174.2427368,299.6347656,243.4486694,294.1880493,315.484314,115.2504044,140.6238861
Q99ME9,3.049162388,13.40115547,35.64487839,23.28830719,Filtered,Filtered,9.532598495,4.46525383
Q99MN1,72.9002533,118.8560028,86.54294586,122.8862762,92.81767273,76.8626709,123.9345322,112.4887238
Q99MN9,1339.539307,527.5019531,1294.345581,762.1437378,1455.353882,1211.137573,365.8161621,529.8381348
Q99MQ4,1.917090654,Filtered,Filtered,11.77268887,Filtered,NaN,5.322015285,6.441603184
Q99MR6;Q99MR6-2;Q99MR6-3;Q99MR6-4,79.24551392,130.8685303,61.58578873,143.234436,63.05672836,63.93107605,144.9610748,123.3934631
Q99MR8,1336.150757,403.3779907,1299.303711,292.5103149,1357.493652,1073.578613,249.5885162,347.8417358
Q99MZ6,35.22031403,36.35721588,47.24575424,25.44098282,52.66365051,47.14627457,29.12796211,39.55640793
Q99N15,1393.556763,812.2318115,1372.115967,938.6738892,1352.105591,1231.727905,615.875,817.4995728
Q99N23,8.957038879,1.750760436,6.785000801,2.444481373,10.24608231,4.357179642,2.88089633,4.135945797
Q99N84,12.85771751,6.53671217,9.737323761,3.311261177,9.856848717,11.71399117,5.21344471,7.553832054
Q99N87,53.47602081,40.52686691,39.69318771,16.84898567,46.89625168,38.44942474,12.80341625,27.08018684
Q99N91,2.011156082,1.536013365,5.661468506,Filtered,8.153776169,NaN,3.270484686,1.920378327
Q99N92,62.14888,34.42910004,48.10092163,18.984375,39.72146225,48.00051117,23.6400032,29.97698784
Q99N93,9.4489851,19.46698189,31.03722,9.806739807,5.433936119,3.607975245,11.19972992,4.833062649
Q99N96,32.8470993,30.67718697,47.18834686,17.83505249,22.76843071,34.08336258,13.74222374,14.38675213
Q99NB1,1189.79248,269.7449036,1282.71106,235.2205353,1335.235962,1022.703308,177.2180939,267.8937988
Q99P30;Q99P30-2;Q99P30-3,48.03382492,29.53191185,103.4322891,13.05931473,58.31797409,32.29878235,23.70603371,29.76099586
Q99P31,52.94604492,72.67673492,48.7220459,67.70489502,56.3156662,31.45389938,24.94626808,51.44340897
Q99P72,17.77691269,49.75550079,13.44124508,51.41041565,13.34094524,9.578136444,55.69311905,34.18148804
Q99P87,52.26345825,40.40012741,34.32773209,20.23919487,28.94796181,29.21840668,25.69452667,56.72757721
Q99P88,9.036931038,13.14335537,4.830302715,19.6257019,5.332154274,8.904202461,9.470776558,4.896101475
Q99PG0,48.90529633,41.47054291,46.43128586,24.13458061,40.9473381,54.28226471,22.41974258,26.45331573
Q99PG2;Q99PG2-2,NaN,2.544906378,1.373565197,1.754845023,NaN,0.44556582,2.34624505,0.765368879
Q99PL6;Q99PL6-2,2.92890811,2.078106165,4.762217045,NaN,8.705109596,10.69069099,4.93400526,4.979996681
Q99PT1,742.8816528,1140.883179,763.9744873,976.7010498,775.4673462,812.4926758,1252.012329,1135.642944
Q99PV0,47.29493713,97.11386108,35.68471146,127.3338242,49.65701675,50.36428833,118.7887726,93.17700195
Q9CPP0,25.27643204,102.5491714,29.10293007,96.3419342,20.29328918,40.36982727,109.9717026,72.38844299
Q9CPP6,1443.631714,573.1470337,1386.734009,1129.513672,1368.653687,1128.865967,359.1571655,500.1029358
Q9CPQ1,6880.04834,3645.181396,8103.291504,4261.008301,8222.176758,5430.015625,1892.796875,3160.835205
Q9CPQ3,18.85531425,21.5255146,42.42344284,37.20265198,37.38532257,11.25000286,18.15823746,11.27895451
Q9CPQ8,545.6401978,198.4230499,530.944397,374.0607605,374.717926,423.6283875,121.1490173,179.4558563
Q9CPR5,44.66734314,48.55244064,45.6638031,34.84272766,45.05057526,53.69389725,30.28689194,44.84531403
Q9CPS5;Q9CX56,157.7578735,213.8605347,166.4126129,296.2359924,151.7109222,188.0600891,234.194519,213.0135651
Q9CPS6,37.60883331,20.95626068,24.80469131,10.89863491,30.31484222,18.8312645,10.75895023,16.13192749
Q9CPT4,89.60749817,90.8495636,81.82868195,125.6581497,85.79509735,106.7862625,121.6979294,95.92250824
Q9CPU0,1161.390503,596.4789429,928.8197021,552.9109497,743.7839355,934.3947754,591.0627441,756.4407349
Q9CPU2,693.835083,348.7772522,837.6633301,481.6312561,746.8861084,751.3140259,121.8393707,168.5144958
Q9CPU4,76.92008972,34.51888275,105.1866913,35.18490982,81.11968231,67.45217896,17.8151722,11.80414391
Q9CPV4,349.7919617,301.3955383,374.0664673,194.0657654,406.383667,380.8296814,315.0098877,299.7427979
Q9CPW2,31.32479477,20.27787018,19.8362751,14.85063171,26.2171917,23.14199638,17.91985893,14.43864822
Q9CPW4,227.1968079,543.7785034,223.1875,710.4731445,235.0533905,263.7182312,702.8455811,514.6196899
Q9CPX6,32.88104248,41.04619217,37.28475189,40.87595749,30.3522644,33.92513657,43.25192642,41.28965378
Q9CPX7,181.5332489,83.18920898,132.2295074,95.36768341,132.3804626,136.4637451,65.58369446,93.56246948
Q9CPY7;Q9CPY7-2,641.4745483,499.8319092,321.0298767,340.2414856,317.5134277,504.2108459,328.5493164,354.4619751
Q9CPZ8,128.88591,52.91721725,112.5433731,36.2291832,108.7045517,88.84204102,34.67659378,55.92671204
Q9CQ01,59.66383362,84.78888702,48.1859436,27.38064194,55.06898117,37.67330551,72.0718689,76.68815613
Q9CQ06,78.48970795,44.67906952,61.90733719,25.33795547,82.26423645,54.03117371,32.38134003,46.65953445
Q9CQ10,57.90436554,80.87879944,64.13917542,116.0401535,57.73523712,52.32499695,90.22766876,82.80484009
Q9CQ19,116.7299118,191.7708893,137.8959808,287.0340576,151.1446381,94.16397095,222.2904358,248.6600952
Q9CQ22,31.24349976,32.70064163,24.46029091,38.98551178,13.80811691,30.54365921,32.9427948,34.78025436
Q9CQ40,25.02404594,17.77536392,19.49249077,13.09980297,26.37462616,17.91588783,21.560812,7.640396118
Q9CQ45,35.11052704,57.41152191,17.70246315,22.32180214,13.51970577,20.70850945,33.29610062,18.80356407
Q9CQ54,844.3336182,370.7527771,1205.785156,282.2632446,1192.316895,949.0569458,260.1451721,414.2521057
Q9CQ60,177.8262787,185.6517944,174.7431488,175.3779907,169.059845,211.1413116,213.0089111,184.1395721
Q9CQ62,3916.698486,1868.146118,3815.914551,1776.826782,3771.606689,3472.612549,1151.625,2028.500122
